9.73680000000000e-02 -5.04566815353237e-01 -7.88473852544839e-01 2.63280664487571e-01 -6.76265348466542e-02 -3.47192475535555e-02 -2.18634816165011e-01
6.58463000000000e-01 -5.42567362717098e-01 -6.70915143095864e-01 4.27459633512023e-01 -4.67545470624131e-02 -1.43687040246543e-01 -1.68322591144340e-01
1.36438000000000e-01 4.48209309006489e-01 2.28442151915136e-01 -8.15324612592808e-01 7.30594894374712e-02 3.38303419811629e-01 -9.88454598685170e-03
1.61851000000000e-01 1.98982974573729e-02 1.54666899845500e-01 -9.12703988883523e-01 -2.47876895519504e-01 2.70000496197103e-01 -5.00250159540847e-02
1.21953000000000e-01 -6.05121652876381e-01 -6.51508083691038e-01 -4.68461515234980e-02 -1.85050571658243e-01 2.08441083678564e-01 -1.96693923288928e-01
1.48483800000000e+00 -4.47390807299700e-01 -7.06692998257294e-01 -1.90960036123964e-01 8.72860948563624e-02 2.80052322614132e-01 2.31663044645331e-01
8.39620000000000e-02 -1.58905391040544e-01 -7.16493083495778e-01 -4.27655246210973e-01 1.99470524856618e-01 -7.38327325909560e-03 2.11521089037318e-01
2.59531300000000e+00 2.99779694528198e-01 -9.10364446490577e-02 7.72237707547422e-01 -9.98907209293080e-02 2.47093868223358e-02 -1.01222697664141e-01
7.54674000000000e-01 1.78117915882548e-01 5.93652500654556e-01 5.25879841668177e-01 -4.14529268565346e-02 5.01182655508770e-02 -1.56518894379207e-01
4.80285500000000e+00 6.18928308546971e-01 -5.02809779873298e-01 1.50836743545175e-01 -4.57305811549981e-02 1.57175929430542e-01 5.22319297455069e-02
2.36215000000000e-01 7.57155519424089e-01 -2.51992996902513e-01 1.91276263410207e-02 -1.77376544003606e-01 2.19387166826470e-03 1.66642697356801e-01
1.01925000000000e-01 -5.79162686183350e-01 3.98287702876707e-02 5.22234200053922e-01 2.09743939061140e-03 1.64291960173499e-01 -4.26876797333050e-02
2.65093000000000e-01 2.18193223219843e-01 -5.83965362741904e-01 -4.67245914132396e-01 -9.25610852600262e-02 -2.26927584986999e-01 -2.71138789256789e-01
2.97033000000000e-01 -4.01673358439183e-02 -3.68624612861526e-01 -6.84210780177566e-01 3.74905153648637e-01 1.45437181984558e-01 -1.33554129184911e-01
1.33239500000000e+00 -6.21391467083438e-01 -1.46004041613055e-01 4.39685077568173e-01 -6.67750817489574e-02 1.08189863550485e-01 1.10640788362077e-01
3.21874000000000e-01 -5.99573001303413e-01 -9.26994998438491e-02 -3.87235042036225e-01 -2.22286354870558e-01 -1.09342471937092e-01 1.64093866157046e-01
3.27899000000000e-01 -6.29074492469989e-01 2.86800427810751e-01 3.44439069218386e-02 -1.82688631914610e-03 7.29570040944895e-02 2.25013430090206e-01
1.30685000000000e-01 7.22496736916876e-02 -4.16074809952650e-01 5.41606153416481e-01 1.74520795529451e-01 6.90807084305283e-02 1.43207975184788e-01
2.49019000000000e-01 9.57198160864123e-02 -2.24134590518753e-02 -6.70443891980078e-01 4.21001915344798e-02 2.93869352746336e-01 5.70218564112553e-02
4.02460000000000e-01 -2.22302529079964e-01 -3.08940242672318e-01 -4.37998040360949e-01 1.74506059177572e-01 -1.07103229106568e-01 -6.71350871908298e-02
7.12124000000000e-01 -2.45105987507666e-01 -7.26739049036950e-03 -5.09954751650647e-01 1.03529103593100e-01 5.37259877438027e-02 -3.29258472609896e-01
1.50644000000000e-01 2.15454868703794e-01 -4.85220425593180e-01 1.14928355254543e-01 1.17855761472066e-01 1.79540224468620e-01 -2.60091974314237e-01
2.81737000000000e-01 -2.33645457020016e-01 3.41722679644796e-01 -1.86285702331445e-01 -9.61948356809806e-02 1.92290923178233e-01 -2.31113226060258e-02
4.65985000000000e-01 -1.66101923902696e-01 3.63181114048130e-02 3.78076626369590e-01 7.37897799000596e-02 -4.03216676165786e-02 -2.02658479511081e-01
1.26999600000000e+00 -2.63975790531310e-01 2.52407598232434e-01 -1.32668803160437e-01 -1.72933625980097e-01 -1.74076812316296e-01 6.57616715901268e-02
7.35707000000000e-01 -3.03125401294115e-01 -1.42840361631174e-01 -1.32526274262303e-01 9.95369679198860e-03 1.60419643239930e-02 -1.43290195841317e-01
1.50662300000000e+00 -1.36203430528231e-01 -1.67366300623841e-01 -1.60843162032760e-01 7.38501555685636e-02 -3.90265238354288e-01 -2.82035954237787e-01
2.60216000000000e-01 -7.14440702074700e-03 -7.00353631780810e-03 1.70847828652454e-01 -3.73360455448134e-02 -3.22842065119536e-01 -1.43267425055378e-01
